# Chunk-averaged data for fix massdensity and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
0 100 186
  78 0.775 1 0.0791234
  79 0.785 1 0.0791234
  80 0.795 0 0
  81 0.805 4 2.04398
  82 0.815 1 0.0791234
  83 0.825 2 1.88573
  84 0.835 2 0.158247
  85 0.845 1 0.0791234
  86 0.855 2 1.02199
  87 0.865 4 0.316494
  88 0.875 1 0.0791234
  89 0.885 5 2.1231
  90 0.895 2 1.88573
  91 0.905 0 0
  92 0.915 4 2.04398
  93 0.925 4 2.90772
  94 0.935 2 0.158247
  95 0.945 4 2.04398
  96 0.955 2 1.02199
  97 0.965 0 0
  98 0.975 2 0.158247
  99 0.985 3 1.96485
  100 0.995 1 0.942865
20000 100 186
  1 0.005 4 1.27555
  2 0.015 2 1.10453
  3 0.025 0 0
  4 0.035 2 2.03802
  5 0.045 3 1.19004
  6 0.055 2 0.171027
  7 0.065 0 0
  8 0.075 1 0.0855135
  9 0.085 0 0
  10 0.095 3 0.256541
  11 0.105 1 0.0855135
  12 0.115 1 0.0855135
  13 0.125 3 0.256541
  14 0.135 1 1.01901
  15 0.145 2 2.03802
  16 0.155 0 0
  17 0.165 0 0
  18 0.175 1 1.01901
  19 0.185 1 0.0855135
  20 0.195 1 0.0855135
  21 0.205 5 0.427568
  22 0.215 1 0.0855135
  23 0.225 1 0.0855135
  24 0.235 1 0.0855135
  25 0.245 2 2.03802
  26 0.255 4 3.14255
  27 0.265 0 0
  28 0.275 2 1.10453
  29 0.285 4 1.27555
  30 0.295 1 1.01901
  31 0.305 3 0.256541
  32 0.315 3 0.256541
  33 0.325 3 0.256541
  34 0.335 0 0
  35 0.345 4 3.14255
  36 0.355 1 0.0855135
  37 0.365 1 0.0855135
  38 0.375 1 1.01901
  39 0.385 2 1.10453
  40 0.395 1 0.0855135
  41 0.405 3 2.12354
  42 0.415 0 0
  43 0.425 1 1.01901
  44 0.435 2 0.171027
  45 0.445 4 2.20905
  46 0.455 1 0.0855135
  47 0.465 1 0.0855135
  48 0.475 1 0.0855135
  49 0.485 0 0
  50 0.495 2 1.10453
  51 0.505 0 0
  52 0.515 1 0.0855135
  53 0.525 3 0.256541
  54 0.535 3 0.256541
  55 0.545 0 0
  56 0.555 2 1.10453
  57 0.565 3 1.19004
  58 0.575 0 0
  59 0.585 1 0.0855135
  60 0.595 3 2.12354
  61 0.605 1 1.01901
  62 0.615 1 0.0855135
  63 0.625 3 0.256541
  64 0.635 4 1.27555
  65 0.645 0 0
  66 0.655 3 3.05704
  67 0.665 3 1.19004
  68 0.675 4 0.342054
  69 0.685 0 0
  70 0.695 1 1.01901
  71 0.705 2 1.10453
  72 0.715 2 0.171027
  73 0.725 0 0
  74 0.735 2 0.171027
  75 0.745 2 0.171027
  76 0.755 2 0.171027
  77 0.765 5 2.29456
  78 0.775 1 0.0855135
  79 0.785 3 0.256541
  80 0.795 3 2.12354
  81 0.805 1 0.0855135
  82 0.815 6 2.38008
  83 0.825 0 0
  84 0.835 1 0.0855135
  85 0.845 4 2.20905
  86 0.855 3 3.05704
  87 0.865 2 1.10453
  88 0.875 4 1.27555
  89 0.885 0 0
  90 0.895 2 0.171027
  91 0.905 3 2.12354
  92 0.915 4 2.20905
  93 0.925 1 0.0855135
  94 0.935 3 0.256541
  95 0.945 1 0.0855135
  96 0.955 4 2.20905
  97 0.965 3 1.19004
  98 0.975 3 0.256541
  99 0.985 0 0
  100 0.995 0 0
21000 100 186
  1 0.005 0 0
  2 0.015 3 0.254748
  3 0.025 2 1.09681
  4 0.035 1 0.0849159
  5 0.045 2 1.09681
  6 0.055 1 0.0849159
  7 0.065 1 0.0849159
  8 0.075 4 2.19361
  9 0.085 1 1.01189
  10 0.095 1 0.0849159
  11 0.105 0 0
  12 0.115 1 0.0849159
  13 0.125 3 2.1087
  14 0.135 1 0.0849159
  15 0.145 2 2.02378
  16 0.155 5 1.35155
  17 0.165 2 0.169832
  18 0.175 4 0.339664
  19 0.185 1 0.0849159
  20 0.195 0 0
  21 0.205 2 0.169832
  22 0.215 2 0.169832
  23 0.225 3 2.1087
  24 0.235 4 2.19361
  25 0.245 4 2.19361
  26 0.255 0 0
  27 0.265 2 2.02378
  28 0.275 1 0.0849159
  29 0.285 2 0.169832
  30 0.295 3 0.254748
  31 0.305 2 0.169832
  32 0.315 2 0.169832
  33 0.325 3 3.03567
  34 0.335 2 2.02378
  35 0.345 1 0.0849159
  36 0.355 4 1.26664
  37 0.365 1 0.0849159
  38 0.375 0 0
  39 0.385 1 1.01189
  40 0.395 1 0.0849159
  41 0.405 5 1.35155
  42 0.415 1 0.0849159
  43 0.425 0 0
  44 0.435 1 1.01189
  45 0.445 2 1.09681
  46 0.455 3 2.1087
  47 0.465 2 0.169832
  48 0.475 1 0.0849159
  49 0.485 5 0.42458
  50 0.495 1 1.01189
  51 0.505 3 1.18172
  52 0.515 2 1.09681
  53 0.525 3 0.254748
  54 0.535 2 0.169832
  55 0.545 0 0
  56 0.555 1 1.01189
  57 0.565 1 1.01189
  58 0.575 0 0
  59 0.585 1 0.0849159
  60 0.595 3 1.18172
  61 0.605 3 1.18172
  62 0.615 0 0
  63 0.625 3 1.18172
  64 0.635 0 0
  65 0.645 2 0.169832
  66 0.655 2 2.02378
  67 0.665 3 1.18172
  68 0.675 3 1.18172
  69 0.685 1 0.0849159
  70 0.695 2 1.09681
  71 0.705 2 0.169832
  72 0.715 0 0
  73 0.725 2 0.169832
  74 0.735 1 0.0849159
  75 0.745 1 0.0849159
  76 0.755 1 0.0849159
  77 0.765 2 0.169832
  78 0.775 3 3.03567
  79 0.785 1 0.0849159
  80 0.795 2 0.169832
  81 0.805 3 2.1087
  82 0.815 0 0
  83 0.825 1 0.0849159
  84 0.835 1 0.0849159
  85 0.845 2 0.169832
  86 0.855 4 2.19361
  87 0.865 2 1.09681
  88 0.875 2 1.09681
  89 0.885 4 1.26664
  90 0.895 2 1.09681
  91 0.905 1 1.01189
  92 0.915 1 0.0849159
  93 0.925 1 1.01189
  94 0.935 1 0.0849159
  95 0.945 5 2.27853
  96 0.955 2 1.09681
  97 0.965 3 1.18172
  98 0.975 0 0
  99 0.985 3 0.254748
  100 0.995 2 0.169832
22000 100 186
  1 0.005 1 0.0897434
  2 0.015 2 1.15916
  3 0.025 2 2.13883
  4 0.035 0 0
  5 0.045 1 1.06942
  6 0.055 3 0.26923
  7 0.065 1 0.0897434
  8 0.075 1 0.0897434
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 2 0.179487
  12 0.115 3 1.2489
  13 0.125 3 1.2489
  14 0.135 1 1.06942
  15 0.145 2 0.179487
  16 0.155 3 0.26923
  17 0.165 3 0.26923
  18 0.175 1 1.06942
  19 0.185 2 1.15916
  20 0.195 1 0.0897434
  21 0.205 1 0.0897434
  22 0.215 3 3.20825
  23 0.225 2 0.179487
  24 0.235 4 2.31832
  25 0.245 2 0.179487
  26 0.255 1 1.06942
  27 0.265 3 1.2489
  28 0.275 3 1.2489
  29 0.285 3 1.2489
  30 0.295 6 1.51813
  31 0.305 3 2.22858
  32 0.315 2 2.13883
  33 0.325 0 0
  34 0.335 2 0.179487
  35 0.345 1 0.0897434
  36 0.355 2 0.179487
  37 0.365 0 0
  38 0.375 2 1.15916
  39 0.385 4 1.33865
  40 0.395 2 0.179487
  41 0.405 2 1.15916
  42 0.415 2 1.15916
  43 0.425 2 2.13883
  44 0.435 1 0.0897434
  45 0.445 2 0.179487
  46 0.455 1 0.0897434
  47 0.465 2 0.179487
  48 0.475 3 2.22858
  49 0.485 1 1.06942
  50 0.495 1 0.0897434
  51 0.505 2 0.179487
  52 0.515 2 1.15916
  53 0.525 3 0.26923
  54 0.535 1 0.0897434
  55 0.545 1 0.0897434
  56 0.555 3 1.2489
  57 0.565 3 1.2489
  58 0.575 2 0.179487
  59 0.585 0 0
  60 0.595 1 1.06942
  61 0.605 0 0
  62 0.615 1 1.06942
  63 0.625 1 0.0897434
  64 0.635 2 2.13883
  65 0.645 2 1.15916
  66 0.655 1 0.0897434
  67 0.665 1 0.0897434
  68 0.675 0 0
  69 0.685 5 0.448717
  70 0.695 1 1.06942
  71 0.705 1 1.06942
  72 0.715 4 1.33865
  73 0.725 0 0
  74 0.735 2 0.179487
  75 0.745 0 0
  76 0.755 3 0.26923
  77 0.765 0 0
  78 0.775 0 0
  79 0.785 1 0.0897434
  80 0.795 1 1.06942
  81 0.805 5 0.448717
  82 0.815 3 3.20825
  83 0.825 3 1.2489
  84 0.835 3 1.2489
  85 0.845 3 2.22858
  86 0.855 1 1.06942
  87 0.865 4 1.33865
  88 0.875 3 0.26923
  89 0.885 3 2.22858
  90 0.895 0 0
  91 0.905 1 0.0897434
  92 0.915 3 3.20825
  93 0.925 2 0.179487
  94 0.935 1 0.0897434
  95 0.945 3 0.26923
  96 0.955 3 0.26923
  97 0.965 1 0.0897434
  98 0.975 2 1.15916
  99 0.985 3 1.2489
  100 0.995 0 0
23000 100 186
  1 0.005 2 0.151144
  2 0.015 0 0
  3 0.025 1 0.0755719
  4 0.035 2 1.80109
  5 0.045 0 0
  6 0.055 3 1.05169
  7 0.065 2 0.976116
  8 0.075 0 0
  9 0.085 2 0.151144
  10 0.095 1 0.0755719
  11 0.105 0 0
  12 0.115 1 0.0755719
  13 0.125 0 0
  14 0.135 2 0.151144
  15 0.145 4 0.302288
  16 0.155 4 1.95223
  17 0.165 2 1.80109
  18 0.175 4 1.12726
  19 0.185 1 0.900544
  20 0.195 1 0.0755719
  21 0.205 2 1.80109
  22 0.215 1 0.0755719
  23 0.225 3 0.226716
  24 0.235 1 0.0755719
  25 0.245 1 0.0755719
  26 0.255 5 2.0278
  27 0.265 3 0.226716
  28 0.275 3 1.87666
  29 0.285 2 0.976116
  30 0.295 1 0.0755719
  31 0.305 3 2.70163
  32 0.315 2 0.976116
  33 0.325 1 0.0755719
  34 0.335 4 0.302288
  35 0.345 2 0.151144
  36 0.355 4 1.95223
  37 0.365 1 0.0755719
  38 0.375 3 1.87666
  39 0.385 2 0.151144
  40 0.395 2 0.151144
  41 0.405 1 0.0755719
  42 0.415 5 2.0278
  43 0.425 0 0
  44 0.435 1 0.900544
  45 0.445 1 0.900544
  46 0.455 2 0.976116
  47 0.465 2 0.151144
  48 0.475 1 0.0755719
  49 0.485 2 0.151144
  50 0.495 1 0.0755719
  51 0.505 0 0
  52 0.515 2 0.976116
  53 0.525 1 0.0755719
  54 0.535 2 0.976116
  55 0.545 1 0.0755719
  56 0.555 4 1.12726
  57 0.565 0 0
  58 0.575 1 0.0755719
  59 0.585 3 1.87666
  60 0.595 2 0.151144
  61 0.605 5 1.20283
  62 0.615 2 0.976116
  63 0.625 1 0.900544
  64 0.635 2 0.976116
  65 0.645 2 0.976116
  66 0.655 2 0.151144
  67 0.665 0 0
  68 0.675 3 1.05169
  69 0.685 1 0.900544
  70 0.695 4 1.12726
  71 0.705 1 0.0755719
  72 0.715 2 0.976116
  73 0.725 2 0.976116
  74 0.735 1 0.0755719
  75 0.745 3 0.226716
  76 0.755 2 0.976116
  77 0.765 4 1.12726
  78 0.775 2 0.976116
  79 0.785 1 0.0755719
  80 0.795 4 0.302288
  81 0.805 1 0.0755719
  82 0.815 3 1.87666
  83 0.825 0 0
  84 0.835 5 2.0278
  85 0.845 0 0
  86 0.855 1 0.0755719
  87 0.865 0 0
  88 0.875 2 1.80109
  89 0.885 4 1.12726
  90 0.895 1 0.900544
  91 0.905 0 0
  92 0.915 2 1.80109
  93 0.925 2 0.151144
  94 0.935 0 0
  95 0.945 2 0.151144
  96 0.955 2 0.151144
  97 0.965 3 0.226716
  98 0.975 3 1.05169
  99 0.985 0 0
  100 0.995 1 0.900544
24000 100 186
  1 0.005 1 1.00447
  2 0.015 3 1.17306
  3 0.025 1 0.0842935
  4 0.035 5 3.18201
  5 0.045 1 0.0842935
  6 0.055 3 1.17306
  7 0.065 4 2.17753
  8 0.075 1 0.0842935
  9 0.085 1 0.0842935
  10 0.095 2 1.08877
  11 0.105 2 0.168587
  12 0.115 4 0.337174
  13 0.125 3 2.09324
  14 0.135 0 0
  15 0.145 1 1.00447
  16 0.155 1 0.0842935
  17 0.165 2 0.168587
  18 0.175 1 1.00447
  19 0.185 0 0
  20 0.195 3 0.25288
  21 0.205 1 1.00447
  22 0.215 1 1.00447
  23 0.225 3 1.17306
  24 0.235 2 0.168587
  25 0.245 1 0.0842935
  26 0.255 1 0.0842935
  27 0.265 3 0.25288
  28 0.275 0 0
  29 0.285 4 2.17753
  30 0.295 1 0.0842935
  31 0.305 3 1.17306
  32 0.315 0 0
  33 0.325 0 0
  34 0.335 5 2.26183
  35 0.345 0 0
  36 0.355 1 0.0842935
  37 0.365 1 1.00447
  38 0.375 5 1.34165
  39 0.385 2 1.08877
  40 0.395 2 0.168587
  41 0.405 2 1.08877
  42 0.415 1 1.00447
  43 0.425 2 0.168587
  44 0.435 0 0
  45 0.445 3 2.09324
  46 0.455 2 2.00895
  47 0.465 3 0.25288
  48 0.475 2 0.168587
  49 0.485 6 1.42594
  50 0.495 1 1.00447
  51 0.505 1 0.0842935
  52 0.515 5 0.421467
  53 0.525 1 0.0842935
  54 0.535 2 2.00895
  55 0.545 1 1.00447
  56 0.555 0 0
  57 0.565 2 0.168587
  58 0.575 1 0.0842935
  59 0.585 2 1.08877
  60 0.595 2 2.00895
  61 0.605 3 1.17306
  62 0.615 1 1.00447
  63 0.625 3 1.17306
  64 0.635 2 0.168587
  65 0.645 3 0.25288
  66 0.655 3 1.17306
  67 0.665 2 2.00895
  68 0.675 2 0.168587
  69 0.685 0 0
  70 0.695 1 0.0842935
  71 0.705 4 1.25735
  72 0.715 1 0.0842935
  73 0.725 1 0.0842935
  74 0.735 0 0
  75 0.745 1 1.00447
  76 0.755 1 0.0842935
  77 0.765 0 0
  78 0.775 0 0
  79 0.785 3 1.17306
  80 0.795 3 1.17306
  81 0.805 2 2.00895
  82 0.815 1 0.0842935
  83 0.825 1 0.0842935
  84 0.835 1 0.0842935
  85 0.845 0 0
  86 0.855 4 1.25735
  87 0.865 2 0.168587
  88 0.875 2 0.168587
  89 0.885 1 0.0842935
  90 0.895 1 0.0842935
  91 0.905 1 1.00447
  92 0.915 2 1.08877
  93 0.925 1 1.00447
  94 0.935 2 0.168587
  95 0.945 1 0.0842935
  96 0.955 4 2.17753
  97 0.965 6 2.34612
  98 0.975 2 1.08877
  99 0.985 1 1.00447
  100 0.995 3 0.25288
25000 100 186
  1 0.005 2 2.05372
  2 0.015 4 1.28537
  3 0.025 1 0.0861719
  4 0.035 2 0.172344
  5 0.045 1 0.0861719
  6 0.055 1 1.02686
  7 0.065 4 1.28537
  8 0.075 2 2.05372
  9 0.085 3 0.258516
  10 0.095 1 1.02686
  11 0.105 1 1.02686
  12 0.115 0 0
  13 0.125 1 1.02686
  14 0.135 2 0.172344
  15 0.145 3 0.258516
  16 0.155 1 0.0861719
  17 0.165 2 0.172344
  18 0.175 1 0.0861719
  19 0.185 3 2.13989
  20 0.195 3 0.258516
  21 0.205 3 1.1992
  22 0.215 1 0.0861719
  23 0.225 1 1.02686
  24 0.235 1 0.0861719
  25 0.245 2 1.11303
  26 0.255 1 0.0861719
  27 0.265 3 3.08057
  28 0.275 2 0.172344
  29 0.285 1 1.02686
  30 0.295 3 0.258516
  31 0.305 3 1.1992
  32 0.315 2 0.172344
  33 0.325 2 1.11303
  34 0.335 1 0.0861719
  35 0.345 2 2.05372
  36 0.355 0 0
  37 0.365 0 0
  38 0.375 5 3.25292
  39 0.385 2 1.11303
  40 0.395 4 0.344688
  41 0.405 2 0.172344
  42 0.415 2 0.172344
  43 0.425 2 0.172344
  44 0.435 2 1.11303
  45 0.445 1 0.0861719
  46 0.455 2 0.172344
  47 0.465 0 0
  48 0.475 1 1.02686
  49 0.485 2 1.11303
  50 0.495 3 1.1992
  51 0.505 2 0.172344
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 3 1.1992
  55 0.545 4 2.22606
  56 0.555 4 2.22606
  57 0.565 2 0.172344
  58 0.575 1 0.0861719
  59 0.585 2 0.172344
  60 0.595 3 2.13989
  61 0.605 0 0
  62 0.615 2 2.05372
  63 0.625 2 0.172344
  64 0.635 4 0.344688
  65 0.645 1 1.02686
  66 0.655 1 0.0861719
  67 0.665 2 1.11303
  68 0.675 3 0.258516
  69 0.685 1 1.02686
  70 0.695 2 0.172344
  71 0.705 5 3.25292
  72 0.715 0 0
  73 0.725 2 0.172344
  74 0.735 2 0.172344
  75 0.745 0 0
  76 0.755 0 0
  77 0.765 1 0.0861719
  78 0.775 1 1.02686
  79 0.785 1 0.0861719
  80 0.795 1 0.0861719
  81 0.805 2 2.05372
  82 0.815 5 0.43086
  83 0.825 1 0.0861719
  84 0.835 2 1.11303
  85 0.845 2 1.11303
  86 0.855 2 1.11303
  87 0.865 2 1.11303
  88 0.875 2 1.11303
  89 0.885 1 0.0861719
  90 0.895 2 1.11303
  91 0.905 1 0.0861719
  92 0.915 2 0.172344
  93 0.925 1 0.0861719
  94 0.935 3 0.258516
  95 0.945 2 0.172344
  96 0.955 2 2.05372
  97 0.965 3 2.13989
  98 0.975 3 1.1992
  99 0.985 2 0.172344
  100 0.995 0 0
26000 100 186
  1 0.005 2 0.161107
  2 0.015 0 0
  3 0.025 5 2.16148
  4 0.035 0 0
  5 0.045 2 1.04046
  6 0.055 2 0.161107
  7 0.065 2 1.91982
  8 0.075 2 1.04046
  9 0.085 4 1.20157
  10 0.095 2 1.04046
  11 0.105 0 0
  12 0.115 1 0.959908
  13 0.125 4 0.322214
  14 0.135 1 0.0805536
  15 0.145 1 0.959908
  16 0.155 2 0.161107
  17 0.165 4 2.08092
  18 0.175 3 1.12101
  19 0.185 0 0
  20 0.195 1 0.0805536
  21 0.205 1 0.0805536
  22 0.215 2 1.91982
  23 0.225 3 0.241661
  24 0.235 2 1.04046
  25 0.245 3 0.241661
  26 0.255 2 1.04046
  27 0.265 1 0.0805536
  28 0.275 1 0.959908
  29 0.285 0 0
  30 0.295 7 3.20194
  31 0.305 1 0.0805536
  32 0.315 1 0.959908
  33 0.325 0 0
  34 0.335 1 0.0805536
  35 0.345 3 0.241661
  36 0.355 2 1.91982
  37 0.365 3 1.12101
  38 0.375 3 0.241661
  39 0.385 0 0
  40 0.395 1 0.0805536
  41 0.405 1 0.959908
  42 0.415 2 0.161107
  43 0.425 1 0.0805536
  44 0.435 2 0.161107
  45 0.445 1 0.0805536
  46 0.455 2 0.161107
  47 0.465 2 1.04046
  48 0.475 1 0.959908
  49 0.485 3 2.87972
  50 0.495 3 0.241661
  51 0.505 0 0
  52 0.515 2 0.161107
  53 0.525 1 0.959908
  54 0.535 4 1.20157
  55 0.545 1 0.959908
  56 0.555 3 0.241661
  57 0.565 0 0
  58 0.575 3 0.241661
  59 0.585 2 1.04046
  60 0.595 0 0
  61 0.605 4 2.96028
  62 0.615 2 0.161107
  63 0.625 3 1.12101
  64 0.635 0 0
  65 0.645 2 1.04046
  66 0.655 1 0.0805536
  67 0.665 3 1.12101
  68 0.675 4 1.20157
  69 0.685 4 0.322214
  70 0.695 2 1.04046
  71 0.705 3 2.00037
  72 0.715 0 0
  73 0.725 2 1.04046
  74 0.735 0 0
  75 0.745 4 1.20157
  76 0.755 3 1.12101
  77 0.765 2 0.161107
  78 0.775 1 0.0805536
  79 0.785 2 1.04046
  80 0.795 1 0.0805536
  81 0.805 3 1.12101
  82 0.815 0 0
  83 0.825 1 0.0805536
  84 0.835 2 1.04046
  85 0.845 2 0.161107
  86 0.855 1 0.0805536
  87 0.865 1 0.959908
  88 0.875 1 0.959908
  89 0.885 2 1.91982
  90 0.895 3 0.241661
  91 0.905 1 0.0805536
  92 0.915 5 2.16148
  93 0.925 1 0.0805536
  94 0.935 1 0.0805536
  95 0.945 0 0
  96 0.955 3 0.241661
  97 0.965 2 1.04046
  98 0.975 2 0.161107
  99 0.985 3 2.00037
  100 0.995 0 0
27000 100 186
  1 0.005 3 1.11187
  2 0.015 0 0
  3 0.025 3 1.11187
  4 0.035 1 0.0798962
  5 0.045 2 1.90415
  6 0.055 3 1.98404
  7 0.065 1 0.0798962
  8 0.075 3 0.239689
  9 0.085 1 0.0798962
  10 0.095 2 0.159792
  11 0.105 3 1.98404
  12 0.115 3 1.98404
  13 0.125 1 0.0798962
  14 0.135 2 1.03197
  15 0.145 5 3.01601
  16 0.155 2 0.159792
  17 0.165 1 0.952074
  18 0.175 1 0.0798962
  19 0.185 1 0.0798962
  20 0.195 1 0.952074
  21 0.205 2 0.159792
  22 0.215 2 1.03197
  23 0.225 4 0.319585
  24 0.235 0 0
  25 0.245 4 1.19176
  26 0.255 1 0.0798962
  27 0.265 1 0.0798962
  28 0.275 3 0.239689
  29 0.285 2 1.90415
  30 0.295 2 0.159792
  31 0.305 0 0
  32 0.315 0 0
  33 0.325 2 1.03197
  34 0.335 3 1.98404
  35 0.345 2 1.90415
  36 0.355 0 0
  37 0.365 1 0.0798962
  38 0.375 4 1.19176
  39 0.385 0 0
  40 0.395 2 0.159792
  41 0.405 1 0.0798962
  42 0.415 3 1.11187
  43 0.425 2 0.159792
  44 0.435 1 0.0798962
  45 0.445 3 1.98404
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 4 1.19176
  50 0.495 1 0.0798962
  51 0.505 2 1.03197
  52 0.515 2 0.159792
  53 0.525 5 0.399481
  54 0.535 1 0.0798962
  55 0.545 1 0.952074
  56 0.555 1 0.952074
  57 0.565 2 1.90415
  58 0.575 1 0.0798962
  59 0.585 3 1.11187
  60 0.595 2 1.03197
  61 0.605 2 1.03197
  62 0.615 3 1.11187
  63 0.625 0 0
  64 0.635 1 0.952074
  65 0.645 6 1.35155
  66 0.655 4 2.06394
  67 0.665 3 1.11187
  68 0.675 0 0
  69 0.685 5 1.27166
  70 0.695 1 0.0798962
  71 0.705 3 1.11187
  72 0.715 2 0.159792
  73 0.725 2 0.159792
  74 0.735 1 0.952074
  75 0.745 2 1.03197
  76 0.755 0 0
  77 0.765 0 0
  78 0.775 4 1.19176
  79 0.785 2 1.03197
  80 0.795 4 1.19176
  81 0.805 1 0.0798962
  82 0.815 0 0
  83 0.825 1 0.0798962
  84 0.835 3 2.85622
  85 0.845 3 0.239689
  86 0.855 1 0.0798962
  87 0.865 2 0.159792
  88 0.875 1 0.0798962
  89 0.885 2 1.03197
  90 0.895 2 1.03197
  91 0.905 1 0.0798962
  92 0.915 0 0
  93 0.925 4 2.06394
  94 0.935 1 0.0798962
  95 0.945 0 0
  96 0.955 2 1.03197
  97 0.965 1 0.952074
  98 0.975 2 0.159792
  99 0.985 3 0.239689
  100 0.995 2 0.159792
28000 100 186
  1 0.005 3 1.95981
  2 0.015 1 0.0789203
  3 0.025 2 1.01937
  4 0.035 1 0.0789203
  5 0.045 2 1.01937
  6 0.055 5 2.97918
  7 0.065 4 0.315681
  8 0.075 1 0.940445
  9 0.085 1 0.0789203
  10 0.095 4 2.90025
  11 0.105 5 1.25613
  12 0.115 2 0.157841
  13 0.125 1 0.0789203
  14 0.135 1 0.0789203
  15 0.145 1 0.0789203
  16 0.155 1 0.0789203
  17 0.165 1 0.940445
  18 0.175 2 1.88089
  19 0.185 4 1.17721
  20 0.195 3 1.09829
  21 0.205 2 1.01937
  22 0.215 1 0.0789203
  23 0.225 3 0.236761
  24 0.235 2 1.01937
  25 0.245 1 0.0789203
  26 0.255 2 1.01937
  27 0.265 5 2.11765
  28 0.275 1 0.0789203
  29 0.285 1 0.0789203
  30 0.295 2 1.01937
  31 0.305 2 0.157841
  32 0.315 3 1.09829
  33 0.325 0 0
  34 0.335 2 0.157841
  35 0.345 2 1.88089
  36 0.355 1 0.0789203
  37 0.365 2 1.01937
  38 0.375 1 0.940445
  39 0.385 2 0.157841
  40 0.395 0 0
  41 0.405 1 0.0789203
  42 0.415 4 1.17721
  43 0.425 2 0.157841
  44 0.435 1 0.940445
  45 0.445 1 0.0789203
  46 0.455 2 1.01937
  47 0.465 2 1.01937
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 1 0.0789203
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 4 1.17721
  54 0.535 1 0.0789203
  55 0.545 1 0.0789203
  56 0.555 2 0.157841
  57 0.565 2 1.88089
  58 0.575 0 0
  59 0.585 4 0.315681
  60 0.595 2 1.01937
  61 0.605 2 1.88089
  62 0.615 3 1.09829
  63 0.625 4 1.17721
  64 0.635 4 2.03873
  65 0.645 1 0.0789203
  66 0.655 3 1.09829
  67 0.665 1 0.0789203
  68 0.675 2 0.157841
  69 0.685 3 1.95981
  70 0.695 1 0.940445
  71 0.705 4 1.17721
  72 0.715 3 0.236761
  73 0.725 1 0.0789203
  74 0.735 2 1.01937
  75 0.745 1 0.940445
  76 0.755 1 0.0789203
  77 0.765 1 0.0789203
  78 0.775 3 1.09829
  79 0.785 1 0.940445
  80 0.795 4 1.17721
  81 0.805 2 1.01937
  82 0.815 0 0
  83 0.825 2 1.01937
  84 0.835 0 0
  85 0.845 2 0.157841
  86 0.855 2 0.157841
  87 0.865 4 1.17721
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 1 0.0789203
  91 0.905 2 1.01937
  92 0.915 0 0
  93 0.925 1 0.0789203
  94 0.935 2 0.157841
  95 0.945 3 1.09829
  96 0.955 1 0.0789203
  97 0.965 5 2.97918
  98 0.975 1 0.0789203
  99 0.985 2 0.157841
  100 0.995 1 0.0789203
29000 100 186
  1 0.005 3 1.14365
  2 0.015 3 1.14365
  3 0.025 2 0.164361
  4 0.035 1 0.0821803
  5 0.045 4 1.22583
  6 0.055 0 0
  7 0.065 0 0
  8 0.075 5 2.20512
  9 0.085 1 0.979292
  10 0.095 3 1.14365
  11 0.105 0 0
  12 0.115 2 1.06147
  13 0.125 2 0.164361
  14 0.135 0 0
  15 0.145 2 0.164361
  16 0.155 1 0.0821803
  17 0.165 0 0
  18 0.175 4 3.02006
  19 0.185 1 0.0821803
  20 0.195 3 0.246541
  21 0.205 0 0
  22 0.215 6 0.493082
  23 0.225 1 0.0821803
  24 0.235 3 2.04076
  25 0.245 1 0.0821803
  26 0.255 3 1.14365
  27 0.265 4 0.328721
  28 0.275 7 5.95793
  29 0.285 2 1.95858
  30 0.295 0 0
  31 0.305 3 2.93788
  32 0.315 4 0.328721
  33 0.325 2 0.164361
  34 0.335 3 2.04076
  35 0.345 1 0.0821803
  36 0.355 4 1.22583
  37 0.365 1 0.0821803
  38 0.375 2 0.164361
  39 0.385 0 0
  40 0.395 1 0.0821803
  41 0.405 2 0.164361
  42 0.415 0 0
  43 0.425 2 1.06147
  44 0.435 1 0.0821803
  45 0.445 2 1.06147
  46 0.455 1 0.0821803
  47 0.465 2 0.164361
  48 0.475 2 0.164361
  49 0.485 0 0
  50 0.495 3 1.14365
  51 0.505 1 0.0821803
  52 0.515 0 0
  53 0.525 2 1.06147
  54 0.535 2 1.06147
  55 0.545 2 1.06147
  56 0.555 4 1.22583
  57 0.565 1 0.0821803
  58 0.575 4 1.22583
  59 0.585 2 1.95858
  60 0.595 1 0.979292
  61 0.605 4 1.22583
  62 0.615 1 0.979292
  63 0.625 0 0
  64 0.635 2 0.164361
  65 0.645 0 0
  66 0.655 1 0.0821803
  67 0.665 2 1.06147
  68 0.675 3 1.14365
  69 0.685 2 1.06147
  70 0.695 0 0
  71 0.705 1 0.0821803
  72 0.715 1 0.979292
  73 0.725 2 0.164361
  74 0.735 0 0
  75 0.745 6 0.493082
  76 0.755 2 1.06147
  77 0.765 0 0
  78 0.775 0 0
  79 0.785 0 0
  80 0.795 1 0.0821803
  81 0.805 5 1.30801
  82 0.815 1 0.979292
  83 0.825 0 0
  84 0.835 1 0.0821803
  85 0.845 0 0
