# Chunk-averaged data for fix massdensity and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
0 100 186
  56 0.555 1 0.0871939
  57 0.565 3 1.21342
  58 0.575 3 0.261582
  59 0.585 1 0.0871939
  60 0.595 3 2.16527
  61 0.605 4 2.25246
  62 0.615 0 0
  63 0.625 1 0.0871939
  64 0.635 0 0
  65 0.645 1 1.03904
  66 0.655 4 1.30062
  67 0.665 3 1.21342
  68 0.675 0 0
  69 0.685 2 1.12623
  70 0.695 2 0.174388
  71 0.705 1 0.0871939
  72 0.715 1 0.0871939
  73 0.725 1 0.0871939
  74 0.735 1 0.0871939
  75 0.745 2 1.12623
  76 0.755 1 1.03904
  77 0.765 3 1.21342
  78 0.775 1 0.0871939
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 3 0.261582
  82 0.815 3 0.261582
  83 0.825 0 0
  84 0.835 1 1.03904
  85 0.845 2 2.07807
  86 0.855 0 0
  87 0.865 2 0.174388
  88 0.875 3 1.21342
  89 0.885 2 0.174388
  90 0.895 3 1.21342
  91 0.905 0 0
  92 0.915 2 0.174388
  93 0.925 2 0.174388
  94 0.935 2 1.12623
  95 0.945 2 1.12623
  96 0.955 1 1.03904
  97 0.965 2 2.07807
  98 0.975 2 2.07807
  99 0.985 2 1.12623
  100 0.995 1 1.03904
6500 100 186
  1 0.005 2 0.172073
  2 0.015 3 0.25811
  3 0.025 1 1.02524
  4 0.035 2 0.172073
  5 0.045 5 1.36939
  6 0.055 3 0.25811
  7 0.065 2 0.172073
  8 0.075 2 1.11128
  9 0.085 0 0
  10 0.095 2 1.11128
  11 0.105 1 0.0860365
  12 0.115 3 0.25811
  13 0.125 3 2.13652
  14 0.135 1 1.02524
  15 0.145 2 2.05049
  16 0.155 1 0.0860365
  17 0.165 1 0.0860365
  18 0.175 1 0.0860365
  19 0.185 1 1.02524
  20 0.195 3 0.25811
  21 0.205 4 1.28335
  22 0.215 1 1.02524
  23 0.225 3 0.25811
  24 0.235 2 2.05049
  25 0.245 1 1.02524
  26 0.255 0 0
  27 0.265 1 0.0860365
  28 0.275 3 1.19732
  29 0.285 1 0.0860365
  30 0.295 4 1.28335
  31 0.305 2 0.172073
  32 0.315 0 0
  33 0.325 3 0.25811
  34 0.335 0 0
  35 0.345 2 1.11128
  36 0.355 0 0
  37 0.365 3 2.13652
  38 0.375 4 0.344146
  39 0.385 3 1.19732
  40 0.395 3 0.25811
  41 0.405 3 1.19732
  42 0.415 1 1.02524
  43 0.425 1 0.0860365
  44 0.435 1 1.02524
  45 0.445 3 2.13652
  46 0.455 2 1.11128
  47 0.465 3 1.19732
  48 0.475 0 0
  49 0.485 2 2.05049
  50 0.495 3 0.25811
  51 0.505 5 1.36939
  52 0.515 2 2.05049
  53 0.525 1 0.0860365
  54 0.535 2 2.05049
  55 0.545 2 0.172073
  56 0.555 4 0.344146
  57 0.565 0 0
  58 0.575 5 1.36939
  59 0.585 2 0.172073
  60 0.595 1 0.0860365
  61 0.605 4 2.22256
  62 0.615 1 0.0860365
  63 0.625 1 1.02524
  64 0.635 1 1.02524
  65 0.645 0 0
  66 0.655 2 1.11128
  67 0.665 1 0.0860365
  68 0.675 1 1.02524
  69 0.685 6 1.45543
  70 0.695 2 0.172073
  71 0.705 0 0
  72 0.715 2 0.172073
  73 0.725 0 0
  74 0.735 1 1.02524
  75 0.745 0 0
  76 0.755 1 0.0860365
  77 0.765 3 2.13652
  78 0.775 3 0.25811
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 2 0.172073
  82 0.815 2 0.172073
  83 0.825 1 0.0860365
  84 0.835 2 1.11128
  85 0.845 1 1.02524
  86 0.855 2 1.11128
  87 0.865 1 1.02524
  88 0.875 2 0.172073
  89 0.885 2 1.11128
  90 0.895 3 0.25811
  91 0.905 3 0.25811
  92 0.915 0 0
  93 0.925 0 0
  94 0.935 2 0.172073
  95 0.945 3 3.07573
  96 0.955 2 2.05049
  97 0.965 1 1.02524
  98 0.975 2 0.172073
  99 0.985 4 3.16177
  100 0.995 0 0
6600 100 186
  1 0.005 1 0.0851884
  2 0.015 2 0.170377
  3 0.025 3 0.255565
  4 0.035 3 0.255565
  5 0.045 1 0.0851884
  6 0.055 3 1.18551
  7 0.065 3 1.18551
  8 0.075 1 1.01514
  9 0.085 0 0
  10 0.095 2 0.170377
  11 0.105 0 0
  12 0.115 2 0.170377
  13 0.125 1 1.01514
  14 0.135 4 1.2707
  15 0.145 4 3.1306
  16 0.155 1 0.0851884
  17 0.165 3 0.255565
  18 0.175 2 2.03027
  19 0.185 0 0
  20 0.195 2 0.170377
  21 0.205 1 0.0851884
  22 0.215 2 0.170377
  23 0.225 3 1.18551
  24 0.235 2 1.10033
  25 0.245 1 1.01514
  26 0.255 1 0.0851884
  27 0.265 1 1.01514
  28 0.275 2 2.03027
  29 0.285 2 0.170377
  30 0.295 2 0.170377
  31 0.305 1 0.0851884
  32 0.315 2 0.170377
  33 0.325 2 0.170377
  34 0.335 3 1.18551
  35 0.345 1 0.0851884
  36 0.355 3 0.255565
  37 0.365 1 1.01514
  38 0.375 2 1.10033
  39 0.385 2 0.170377
  40 0.395 2 2.03027
  41 0.405 2 1.10033
  42 0.415 5 1.35589
  43 0.425 2 1.10033
  44 0.435 3 1.18551
  45 0.445 2 1.10033
  46 0.455 2 1.10033
  47 0.465 1 0.0851884
  48 0.475 2 1.10033
  49 0.485 1 0.0851884
  50 0.495 2 1.10033
  51 0.505 2 1.10033
  52 0.515 4 2.20065
  53 0.525 1 0.0851884
  54 0.535 1 1.01514
  55 0.545 1 0.0851884
  56 0.555 5 1.35589
  57 0.565 0 0
  58 0.575 3 1.18551
  59 0.585 3 1.18551
  60 0.595 1 0.0851884
  61 0.605 1 0.0851884
  62 0.615 4 0.340753
  63 0.625 0 0
  64 0.635 0 0
  65 0.645 3 3.04541
  66 0.655 2 0.170377
  67 0.665 2 1.10033
  68 0.675 2 1.10033
  69 0.685 2 0.170377
  70 0.695 0 0
  71 0.705 2 0.170377
  72 0.715 2 0.170377
  73 0.725 1 1.01514
  74 0.735 2 1.10033
  75 0.745 1 0.0851884
  76 0.755 0 0
  77 0.765 3 2.11546
  78 0.775 2 0.170377
  79 0.785 2 0.170377
  80 0.795 1 0.0851884
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 3 0.255565
  84 0.835 3 1.18551
  85 0.845 2 2.03027
  86 0.855 1 1.01514
  87 0.865 2 0.170377
  88 0.875 4 1.2707
  89 0.885 2 0.170377
  90 0.895 0 0
  91 0.905 1 0.0851884
  92 0.915 1 0.0851884
  93 0.925 2 1.10033
  94 0.935 2 0.170377
  95 0.945 2 1.10033
  96 0.955 1 1.01514
  97 0.965 5 4.14574
  98 0.975 1 1.01514
  99 0.985 2 1.10033
  100 0.995 3 1.18551
6700 100 186
  1 0.005 5 3.20765
  2 0.015 3 0.254918
  3 0.025 0 0
  4 0.035 3 0.254918
  5 0.045 3 1.18251
  6 0.055 1 0.0849727
  7 0.065 2 1.09754
  8 0.075 3 1.18251
  9 0.085 1 0.0849727
  10 0.095 5 1.35246
  11 0.105 2 2.02513
  12 0.115 1 1.01257
  13 0.125 1 0.0849727
  14 0.135 2 1.09754
  15 0.145 1 0.0849727
  16 0.155 3 1.18251
  17 0.165 2 0.169945
  18 0.175 0 0
  19 0.185 0 0
  20 0.195 1 0.0849727
  21 0.205 3 2.11011
  22 0.215 1 0.0849727
  23 0.225 1 1.01257
  24 0.235 5 1.35246
  25 0.245 3 0.254918
  26 0.255 1 0.0849727
  27 0.265 2 1.09754
  28 0.275 1 1.01257
  29 0.285 1 0.0849727
  30 0.295 1 1.01257
  31 0.305 3 1.18251
  32 0.315 0 0
  33 0.325 0 0
  34 0.335 2 0.169945
  35 0.345 3 0.254918
  36 0.355 1 0.0849727
  37 0.365 0 0
  38 0.375 3 1.18251
  39 0.385 2 1.09754
  40 0.395 3 2.11011
  41 0.405 2 0.169945
  42 0.415 5 2.28005
  43 0.425 0 0
  44 0.435 3 1.18251
  45 0.445 4 1.26748
  46 0.455 2 1.09754
  47 0.465 3 1.18251
  48 0.475 0 0
  49 0.485 1 1.01257
  50 0.495 3 1.18251
  51 0.505 2 1.09754
  52 0.515 0 0
  53 0.525 3 1.18251
  54 0.535 2 2.02513
  55 0.545 2 0.169945
  56 0.555 3 0.254918
  57 0.565 3 2.11011
  58 0.575 0 0
  59 0.585 2 0.169945
  60 0.595 2 0.169945
  61 0.605 1 0.0849727
  62 0.615 4 1.26748
  63 0.625 1 0.0849727
  64 0.635 1 0.0849727
  65 0.645 2 1.09754
  66 0.655 1 0.0849727
  67 0.665 3 2.11011
  68 0.675 2 0.169945
  69 0.685 0 0
  70 0.695 3 1.18251
  71 0.705 2 2.02513
  72 0.715 1 0.0849727
  73 0.725 0 0
  74 0.735 2 1.09754
  75 0.745 1 0.0849727
  76 0.755 5 2.28005
  77 0.765 1 0.0849727
  78 0.775 1 0.0849727
  79 0.785 2 0.169945
  80 0.795 0 0
  81 0.805 4 1.26748
  82 0.815 2 0.169945
  83 0.825 1 1.01257
  84 0.835 1 1.01257
  85 0.845 2 0.169945
  86 0.855 0 0
  87 0.865 4 1.26748
  88 0.875 0 0
  89 0.885 2 1.09754
  90 0.895 2 0.169945
  91 0.905 0 0
  92 0.915 2 0.169945
  93 0.925 3 2.11011
  94 0.935 2 0.169945
  95 0.945 1 1.01257
  96 0.955 3 2.11011
  97 0.965 1 0.0849727
  98 0.975 0 0
  99 0.985 4 2.19508
  100 0.995 2 0.169945
6800 100 186
  1 0.005 1 0.0847251
  2 0.015 3 1.17907
  3 0.025 3 1.17907
  4 0.035 3 2.10396
  5 0.045 4 2.18868
  6 0.055 2 1.09434
  7 0.065 1 0.0847251
  8 0.075 1 0.0847251
  9 0.085 4 2.18868
  10 0.095 1 1.00962
  11 0.105 2 0.16945
  12 0.115 3 1.17907
  13 0.125 2 0.16945
  14 0.135 1 1.00962
  15 0.145 5 1.34852
  16 0.155 1 0.0847251
  17 0.165 0 0
  18 0.175 2 0.16945
  19 0.185 0 0
  20 0.195 1 0.0847251
  21 0.205 2 0.16945
  22 0.215 3 3.02885
  23 0.225 1 0.0847251
  24 0.235 3 1.17907
  25 0.245 1 0.0847251
  26 0.255 1 0.0847251
  27 0.265 3 2.10396
  28 0.275 1 0.0847251
  29 0.285 1 0.0847251
  30 0.295 3 2.10396
  31 0.305 2 0.16945
  32 0.315 1 0.0847251
  33 0.325 1 0.0847251
  34 0.335 1 0.0847251
  35 0.345 1 0.0847251
  36 0.355 1 0.0847251
  37 0.365 3 1.17907
  38 0.375 4 2.18868
  39 0.385 2 0.16945
  40 0.395 2 1.09434
  41 0.405 1 0.0847251
  42 0.415 0 0
  43 0.425 1 1.00962
  44 0.435 3 2.10396
  45 0.445 4 1.26379
  46 0.455 2 0.16945
  47 0.465 3 2.10396
  48 0.475 1 0.0847251
  49 0.485 3 1.17907
  50 0.495 0 0
  51 0.505 2 0.16945
  52 0.515 3 1.17907
  53 0.525 5 2.27341
  54 0.535 1 1.00962
  55 0.545 2 2.01923
  56 0.555 0 0
  57 0.565 1 0.0847251
  58 0.575 3 1.17907
  59 0.585 2 0.16945
  60 0.595 2 0.16945
  61 0.605 3 0.254175
  62 0.615 4 0.338901
  63 0.625 2 1.09434
  64 0.635 1 0.0847251
  65 0.645 1 0.0847251
  66 0.655 1 1.00962
  67 0.665 1 0.0847251
  68 0.675 1 1.00962
  69 0.685 2 1.09434
  70 0.695 3 2.10396
  71 0.705 3 2.10396
  72 0.715 2 0.16945
  73 0.725 1 1.00962
  74 0.735 1 0.0847251
  75 0.745 3 1.17907
  76 0.755 1 0.0847251
  77 0.765 2 0.16945
  78 0.775 4 0.338901
  79 0.785 1 1.00962
  80 0.795 1 0.0847251
  81 0.805 2 1.09434
  82 0.815 0 0
  83 0.825 1 1.00962
  84 0.835 1 0.0847251
  85 0.845 2 0.16945
  86 0.855 1 0.0847251
  87 0.865 0 0
  88 0.875 2 0.16945
  89 0.885 1 0.0847251
  90 0.895 2 1.09434
  91 0.905 2 1.09434
  92 0.915 2 1.09434
  93 0.925 3 2.10396
  94 0.935 1 0.0847251
  95 0.945 2 0.16945
  96 0.955 0 0
  97 0.965 5 1.34852
  98 0.975 3 2.10396
  99 0.985 0 0
  100 0.995 2 0.16945
6900 100 186
  1 0.005 2 1.09245
  2 0.015 2 1.09245
  3 0.025 1 0.0845786
  4 0.035 1 1.00787
  5 0.045 2 1.09245
  6 0.055 2 1.09245
  7 0.065 4 4.03148
  8 0.075 1 0.0845786
  9 0.085 2 1.09245
  10 0.095 4 1.26161
  11 0.105 3 1.17703
  12 0.115 4 0.338314
  13 0.125 1 0.0845786
  14 0.135 4 2.1849
  15 0.145 3 0.253736
  16 0.155 1 0.0845786
  17 0.165 0 0
  18 0.175 0 0
  19 0.185 0 0
  20 0.195 1 1.00787
  21 0.205 2 0.169157
  22 0.215 2 1.09245
  23 0.225 3 2.10032
  24 0.235 3 0.253736
  25 0.245 2 0.169157
  26 0.255 1 0.0845786
  27 0.265 2 0.169157
  28 0.275 2 1.09245
  29 0.285 1 1.00787
  30 0.295 1 0.0845786
  31 0.305 2 2.01574
  32 0.315 1 0.0845786
  33 0.325 0 0
  34 0.335 1 0.0845786
  35 0.345 3 1.17703
  36 0.355 1 0.0845786
  37 0.365 3 0.253736
  38 0.375 1 0.0845786
  39 0.385 3 1.17703
  40 0.395 4 2.1849
  41 0.405 3 0.253736
  42 0.415 1 1.00787
  43 0.425 1 1.00787
  44 0.435 0 0
  45 0.445 2 2.01574
  46 0.455 4 1.26161
  47 0.465 4 1.26161
  48 0.475 2 1.09245
  49 0.485 1 0.0845786
  50 0.495 0 0
  51 0.505 1 0.0845786
  52 0.515 3 3.02361
  53 0.525 3 0.253736
  54 0.535 1 0.0845786
  55 0.545 2 1.09245
  56 0.555 3 2.10032
  57 0.565 3 0.253736
  58 0.575 1 0.0845786
  59 0.585 1 0.0845786
  60 0.595 4 0.338314
  61 0.605 4 1.26161
  62 0.615 3 0.253736
  63 0.625 3 1.17703
  64 0.635 1 1.00787
  65 0.645 0 0
  66 0.655 1 0.0845786
  67 0.665 0 0
  68 0.675 4 3.10819
  69 0.685 2 1.09245
  70 0.695 3 2.10032
  71 0.705 3 1.17703
  72 0.715 1 1.00787
  73 0.725 1 0.0845786
  74 0.735 3 0.253736
  75 0.745 3 0.253736
  76 0.755 2 1.09245
  77 0.765 0 0
  78 0.775 2 0.169157
  79 0.785 0 0
  80 0.795 2 1.09245
  81 0.805 1 0.0845786
  82 0.815 1 1.00787
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 2 0.169157
  86 0.855 1 0.0845786
  87 0.865 1 0.0845786
  88 0.875 2 0.169157
  89 0.885 0 0
  90 0.895 2 1.09245
  91 0.905 1 1.00787
  92 0.915 2 0.169157
  93 0.925 1 0.0845786
  94 0.935 1 0.0845786
  95 0.945 4 3.10819
  96 0.955 4 1.26161
  97 0.965 2 0.169157
  98 0.975 2 1.09245
  99 0.985 2 0.169157
  100 0.995 3 0.253736
7000 100 186
  1 0.005 0 0
  2 0.015 2 1.10002
  3 0.025 2 1.10002
  4 0.035 1 0.0851647
  5 0.045 2 0.170329
  6 0.055 3 1.18518
  7 0.065 3 1.18518
  8 0.075 1 1.01486
  9 0.085 2 1.10002
  10 0.095 4 2.20004
  11 0.105 1 0.0851647
  12 0.115 2 2.02971
  13 0.125 6 2.37037
  14 0.135 5 1.35551
  15 0.145 0 0
  16 0.155 1 0.0851647
  17 0.165 2 0.170329
  18 0.175 0 0
  19 0.185 0 0
  20 0.195 2 1.10002
  21 0.205 4 1.27035
  22 0.215 3 1.18518
  23 0.225 1 0.0851647
  24 0.235 2 1.10002
  25 0.245 2 0.170329
  26 0.255 1 0.0851647
  27 0.265 1 0.0851647
  28 0.275 1 0.0851647
  29 0.285 3 3.04457
  30 0.295 1 0.0851647
  31 0.305 2 0.170329
  32 0.315 2 1.10002
  33 0.325 1 0.0851647
  34 0.335 1 1.01486
  35 0.345 3 0.255494
  36 0.355 1 0.0851647
  37 0.365 1 0.0851647
  38 0.375 1 0.0851647
  39 0.385 4 2.20004
  40 0.395 3 2.11488
  41 0.405 0 0
  42 0.415 2 0.170329
  43 0.425 4 2.20004
  44 0.435 1 0.0851647
  45 0.445 3 2.11488
  46 0.455 3 0.255494
  47 0.465 2 2.02971
  48 0.475 2 1.10002
  49 0.485 2 1.10002
  50 0.495 1 0.0851647
  51 0.505 3 1.18518
  52 0.515 2 0.170329
  53 0.525 0 0
  54 0.535 4 1.27035
  55 0.545 0 0
  56 0.555 4 1.27035
  57 0.565 2 1.10002
  58 0.575 5 0.425824
  59 0.585 0 0
  60 0.595 3 1.18518
  61 0.605 3 0.255494
  62 0.615 1 1.01486
  63 0.625 1 0.0851647
  64 0.635 0 0
  65 0.645 0 0
  66 0.655 3 2.11488
  67 0.665 2 0.170329
  68 0.675 7 3.38523
  69 0.685 1 1.01486
  70 0.695 2 1.10002
  71 0.705 0 0
  72 0.715 2 2.02971
  73 0.725 1 0.0851647
  74 0.735 2 0.170329
  75 0.745 2 0.170329
  76 0.755 3 1.18518
  77 0.765 2 0.170329
  78 0.775 0 0
  79 0.785 1 0.0851647
  80 0.795 3 2.11488
  81 0.805 1 0.0851647
  82 0.815 1 0.0851647
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 1 0.0851647
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 1 0.0851647
  89 0.885 4 1.27035
  90 0.895 1 0.0851647
  91 0.905 1 0.0851647
  92 0.915 3 1.18518
  93 0.925 1 0.0851647
  94 0.935 1 0.0851647
  95 0.945 3 2.11488
  96 0.955 3 1.18518
  97 0.965 3 1.18518
  98 0.975 4 2.20004
  99 0.985 1 0.0851647
  100 0.995 1 0.0851647
7100 100 186
  1 0.005 2 0.172505
  2 0.015 3 1.20032
  3 0.025 1 1.02782
  4 0.035 0 0
  5 0.045 2 0.172505
  6 0.055 0 0
  7 0.065 4 1.28657
  8 0.075 2 0.172505
  9 0.085 1 1.02782
  10 0.095 4 2.22813
  11 0.105 3 2.14188
  12 0.115 2 1.11407
  13 0.125 1 1.02782
  14 0.135 3 0.258757
  15 0.145 3 1.20032
  16 0.155 6 1.45908
  17 0.165 1 1.02782
  18 0.175 0 0
  19 0.185 4 1.28657
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 2 0.172505
  23 0.225 5 2.31439
  24 0.235 2 1.11407
  25 0.245 2 0.172505
  26 0.255 2 0.172505
  27 0.265 0 0
  28 0.275 2 1.11407
  29 0.285 1 0.0862523
  30 0.295 3 2.14188
  31 0.305 3 1.20032
  32 0.315 0 0
  33 0.325 3 1.20032
  34 0.335 0 0
  35 0.345 2 0.172505
  36 0.355 4 1.28657
  37 0.365 4 2.22813
  38 0.375 1 0.0862523
  39 0.385 0 0
  40 0.395 0 0
  41 0.405 3 2.14188
  42 0.415 2 1.11407
  43 0.425 3 1.20032
  44 0.435 2 0.172505
  45 0.445 4 1.28657
  46 0.455 2 1.11407
  47 0.465 4 2.22813
  48 0.475 1 0.0862523
  49 0.485 0 0
  50 0.495 2 1.11407
  51 0.505 2 1.11407
  52 0.515 2 0.172505
  53 0.525 2 1.11407
  54 0.535 1 0.0862523
  55 0.545 3 1.20032
  56 0.555 1 0.0862523
  57 0.565 5 1.37282
  58 0.575 0 0
  59 0.585 1 0.0862523
  60 0.595 2 0.172505
  61 0.605 2 1.11407
  62 0.615 3 1.20032
  63 0.625 1 0.0862523
  64 0.635 3 1.20032
  65 0.645 0 0
  66 0.655 5 1.37282
  67 0.665 0 0
  68 0.675 4 2.22813
  69 0.685 1 1.02782
  70 0.695 2 2.05563
  71 0.705 3 1.20032
  72 0.715 2 1.11407
  73 0.725 2 0.172505
  74 0.735 1 0.0862523
  75 0.745 0 0
  76 0.755 1 1.02782
  77 0.765 1 0.0862523
  78 0.775 3 0.258757
  79 0.785 1 0.0862523
  80 0.795 1 1.02782
  81 0.805 2 0.172505
  82 0.815 1 1.02782
  83 0.825 0 0
  84 0.835 1 0.0862523
  85 0.845 1 0.0862523
  86 0.855 0 0
  87 0.865 1 0.0862523
  88 0.875 3 1.20032
  89 0.885 2 0.172505
  90 0.895 0 0
  91 0.905 1 0.0862523
  92 0.915 1 0.0862523
  93 0.925 4 1.28657
  94 0.935 4 2.22813
  95 0.945 1 0.0862523
  96 0.955 0 0
  97 0.965 4 2.22813
  98 0.975 1 1.02782
  99 0.985 2 1.11407
  100 0.995 1 0.0862523
7200 100 186
  1 0.005 1 0.0876026
  2 0.015 3 0.262808
  3 0.025 2 0.175205
  4 0.035 1 1.04391
  5 0.045 1 0.0876026
  6 0.055 5 0.438013
  7 0.065 0 0
  8 0.075 2 1.13151
  9 0.085 4 2.26302
  10 0.095 1 0.0876026
  11 0.105 1 1.04391
  12 0.115 4 4.17562
  13 0.125 1 1.04391
  14 0.135 2 1.13151
  15 0.145 3 0.262808
  16 0.155 2 0.175205
  17 0.165 6 1.48192
  18 0.175 1 0.0876026
  19 0.185 0 0
  20 0.195 1 0.0876026
  21 0.205 5 2.35062
  22 0.215 2 2.08781
  23 0.225 1 0.0876026
  24 0.235 1 0.0876026
  25 0.245 1 0.0876026
  26 0.255 1 0.0876026
  27 0.265 2 0.175205
  28 0.275 3 1.21911
  29 0.285 2 1.13151
  30 0.295 2 1.13151
  31 0.305 1 1.04391
  32 0.315 1 0.0876026
  33 0.325 1 0.0876026
  34 0.335 2 1.13151
  35 0.345 1 0.0876026
  36 0.355 3 0.262808
  37 0.365 4 1.30671
  38 0.375 2 0.175205
  39 0.385 1 1.04391
  40 0.395 3 1.21911
  41 0.405 1 1.04391
  42 0.415 1 0.0876026
  43 0.425 3 2.17541
  44 0.435 2 0.175205
  45 0.445 5 3.30692
  46 0.455 2 1.13151
  47 0.465 3 1.21911
  48 0.475 2 0.175205
  49 0.485 1 0.0876026
  50 0.495 2 1.13151
  51 0.505 2 2.08781
  52 0.515 3 0.262808
  53 0.525 3 0.262808
  54 0.535 2 2.08781
  55 0.545 0 0
  56 0.555 0 0
  57 0.565 2 0.175205
  58 0.575 3 0.262808
  59 0.585 1 0.0876026
  60 0.595 2 0.175205
  61 0.605 3 1.21911
  62 0.615 2 1.13151
  63 0.625 2 1.13151
  64 0.635 2 0.175205
  65 0.645 2 0.175205
  66 0.655 1 0.0876026
  67 0.665 1 1.04391
  68 0.675 0 0
  69 0.685 4 4.17562
  70 0.695 2 0.175205
  71 0.705 3 1.21911
  72 0.715 3 1.21911
  73 0.725 1 0.0876026
  74 0.735 2 1.13151
  75 0.745 0 0
  76 0.755 2 0.175205
  77 0.765 1 1.04391
  78 0.775 1 0.0876026
  79 0.785 1 0.0876026
  80 0.795 3 0.262808
  81 0.805 2 1.13151
  82 0.815 0 0
  83 0.825 3 1.21911
  84 0.835 1 0.0876026
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 1 0.0876026
  88 0.875 1 0.0876026
  89 0.885 4 0.35041
  90 0.895 1 1.04391
  91 0.905 2 2.08781
  92 0.915 2 1.13151
  93 0.925 0 0
  94 0.935 2 0.175205
  95 0.945 2 1.13151
  96 0.955 2 1.13151
  97 0.965 0 0
  98 0.975 4 1.30671
  99 0.985 1 0.0876026
  100 0.995 2 2.08781
7300 100 186
  1 0.005 2 1.15938
  2 0.015 1 0.0897608
  3 0.025 8 0.718086
  4 0.035 1 0.0897608
  5 0.045 2 2.13925
  6 0.055 1 1.06962
  7 0.065 2 0.179522
  8 0.075 5 2.40853
  9 0.085 0 0
  10 0.095 1 1.06962
  11 0.105 1 1.06962
  12 0.115 1 1.06962
  13 0.125 4 2.31877
  14 0.135 3 1.24915
  15 0.145 2 0.179522
  16 0.155 1 1.06962
  17 0.165 2 0.179522
  18 0.175 3 1.24915
  19 0.185 3 0.269282
  20 0.195 1 1.06962
  21 0.205 2 0.179522
  22 0.215 2 0.179522
  23 0.225 2 2.13925
  24 0.235 2 0.179522
  25 0.245 1 0.0897608
  26 0.255 3 0.269282
  27 0.265 1 0.0897608
  28 0.275 1 1.06962
  29 0.285 1 0.0897608
  30 0.295 2 2.13925
  31 0.305 0 0
  32 0.315 1 1.06962
  33 0.325 4 1.33891
  34 0.335 1 0.0897608
  35 0.345 0 0
  36 0.355 4 0.359043
  37 0.365 2 0.179522
  38 0.375 3 0.269282
  39 0.385 4 0.359043
  40 0.395 1 1.06962
  41 0.405 3 3.20887
  42 0.415 1 0.0897608
  43 0.425 2 2.13925
  44 0.435 2 1.15938
  45 0.445 1 1.06962
  46 0.455 3 1.24915
  47 0.465 4 2.31877
  48 0.475 1 0.0897608
  49 0.485 2 0.179522
  50 0.495 4 2.31877
  51 0.505 2 1.15938
  52 0.515 3 1.24915
  53 0.525 4 1.33891
  54 0.535 2 0.179522
  55 0.545 0 0
  56 0.555 0 0
  57 0.565 1 0.0897608
  58 0.575 1 0.0897608
  59 0.585 0 0
  60 0.595 2 0.179522
  61 0.605 3 0.269282
  62 0.615 3 2.22901
  63 0.625 4 1.33891
  64 0.635 1 0.0897608
  65 0.645 1 0.0897608
  66 0.655 3 0.269282
  67 0.665 2 1.15938
  68 0.675 0 0
  69 0.685 4 2.31877
  70 0.695 1 1.06962
  71 0.705 0 0
  72 0.715 3 2.22901
  73 0.725 3 2.22901
  74 0.735 1 0.0897608
  75 0.745 1 0.0897608
  76 0.755 0 0
  77 0.765 1 0.0897608
  78 0.775 2 0.179522
  79 0.785 1 1.06962
  80 0.795 2 1.15938
  81 0.805 3 0.269282
  82 0.815 2 0.179522
  83 0.825 0 0
  84 0.835 1 1.06962
  85 0.845 1 0.0897608
  86 0.855 3 0.269282
  87 0.865 1 0.0897608
  88 0.875 1 0.0897608
  89 0.885 1 1.06962
  90 0.895 0 0
  91 0.905 2 0.179522
  92 0.915 2 1.15938
  93 0.925 1 1.06962
  94 0.935 4 2.31877
  95 0.945 1 0.0897608
  96 0.955 1 1.06962
  97 0.965 2 0.179522
  98 0.975 0 0
  99 0.985 1 1.06962
  100 0.995 4 1.33891
7400 100 186
  1 0.005 2 1.18951
  2 0.015 4 2.37903
  3 0.025 0 0
  4 0.035 3 1.28161
  5 0.045 4 1.3737
  6 0.055 2 0.184187
  7 0.065 5 1.46579
  8 0.075 2 1.18951
  9 0.085 0 0
  10 0.095 2 2.19484
  11 0.105 1 0.0920934
  12 0.115 2 0.184187
  13 0.125 2 1.18951
  14 0.135 3 3.29226
  15 0.145 3 0.27628
  16 0.155 0 0
  17 0.165 1 0.0920934
  18 0.175 2 1.18951
  19 0.185 1 0.0920934
  20 0.195 2 0.184187
  21 0.205 1 0.0920934
  22 0.215 5 1.46579
  23 0.225 0 0
  24 0.235 3 2.28693
  25 0.245 1 0.0920934
  26 0.255 1 0.0920934
  27 0.265 1 0.0920934
  28 0.275 3 1.28161
  29 0.285 1 1.09742
  30 0.295 2 1.18951
  31 0.305 2 0.184187
  32 0.315 2 1.18951
  33 0.325 1 0.0920934
  34 0.335 2 1.18951
  35 0.345 1 0.0920934
  36 0.355 1 0.0920934
  37 0.365 3 1.28161
  38 0.375 4 1.3737
  39 0.385 1 0.0920934
  40 0.395 3 0.27628
  41 0.405 2 1.18951
  42 0.415 2 1.18951
  43 0.425 3 1.28161
  44 0.435 4 3.38435
  45 0.445 1 0.0920934
  46 0.455 1 1.09742
  47 0.465 1 0.0920934
  48 0.475 3 1.28161
  49 0.485 1 1.09742
  50 0.495 2 0.184187
  51 0.505 4 2.37903
  52 0.515 4 1.3737
  53 0.525 3 1.28161
  54 0.535 0 0
  55 0.545 2 0.184187
  56 0.555 0 0
  57 0.565 2 2.19484
  58 0.575 1 0.0920934
  59 0.585 0 0
  60 0.595 0 0
