# Chunk-averaged data for fix ave_vx and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx
1000 20 4000
  6 0.275 207.46 0.0163619
  7 0.325 206.72 0.0603975
  8 0.375 202.14 0.0681162
  9 0.425 201.98 0.101376
  10 0.475 196.02 0.224669
  11 0.525 201.38 0.357558
  12 0.575 199.32 0.288728
  13 0.625 197 0.194791
  14 0.675 195.76 0.114143
  15 0.725 199.8 0.0386816
  16 0.775 194.44 0.00701273
  17 0.825 197.8 -0.0515284
  18 0.875 200.2 -0.0952499
  19 0.925 199.28 -0.172703
  20 0.975 200.74 -0.221686
82000 20 4000
  1 0.025 204.82 -0.345258
  2 0.075 200.8 -0.220426
  3 0.125 197.02 -0.200455
  4 0.175 193.1 -0.132547
  5 0.225 194.16 -0.0542667
  6 0.275 198.04 -0.0274034
  7 0.325 201.58 0.0972925
  8 0.375 198.08 0.14119
  9 0.425 202.2 0.205146
  10 0.475 201.52 0.246098
  11 0.525 204.1 0.368027
  12 0.575 202.58 0.220325
  13 0.625 198.3 0.134153
  14 0.675 195.2 0.118816
  15 0.725 198.32 0.0144008
  16 0.775 196.68 -0.0369093
  17 0.825 198.32 -0.0455029
  18 0.875 202.86 -0.0682221
  19 0.925 205.46 -0.174208
  20 0.975 206.86 -0.237395
83000 20 4000
  1 0.025 203.86 -0.344824
  2 0.075 201.58 -0.247811
  3 0.125 202.84 -0.144251
  4 0.175 198.76 -0.0780462
  5 0.225 198.26 -0.0564134
  6 0.275 201.72 -0.0154139
  7 0.325 200.32 0.0387556
  8 0.375 197.94 0.123201
  9 0.425 199.26 0.186261
  10 0.475 198.48 0.28106
  11 0.525 201.38 0.339059
  12 0.575 199.2 0.248224
  13 0.625 198.28 0.153118
  14 0.675 200.16 0.0336448
  15 0.725 195.74 -0.0062201
  16 0.775 197.76 -0.0175085
  17 0.825 197.26 -0.0709286
  18 0.875 201.2 -0.0774167
  19 0.925 202.18 -0.111241
  20 0.975 203.82 -0.214972
84000 20 4000
  1 0.025 199.12 -0.29596
  2 0.075 197.6 -0.215974
  3 0.125 202.22 -0.168856
  4 0.175 202.28 -0.1062
  5 0.225 200.84 -0.0787334
  6 0.275 201.52 -0.00139946
  7 0.325 197.28 0.0778502
  8 0.375 196.08 0.110618
  9 0.425 197.32 0.186719
  10 0.475 200.8 0.253207
  11 0.525 204.62 0.33715
  12 0.575 198.6 0.230886
  13 0.625 194.9 0.165039
  14 0.675 199.44 0.145689
  15 0.725 201.72 0.0154121
  16 0.775 201.32 -0.082125
  17 0.825 202.7 -0.0996126
  18 0.875 202.86 -0.113981
  19 0.925 199.14 -0.159008
  20 0.975 199.64 -0.19568
85000 20 4000
  1 0.025 197.84 -0.359429
  2 0.075 197.4 -0.297857
  3 0.125 195.56 -0.177094
  4 0.175 199.96 -0.116345
  5 0.225 201.82 -0.0588516
  6 0.275 198.7 0.0336496
  7 0.325 205.28 0.061118
  8 0.375 202.08 0.0765541
  9 0.425 201.94 0.167734
  10 0.475 203.22 0.224466
  11 0.525 199.02 0.333137
  12 0.575 203.72 0.26585
  13 0.625 200.08 0.185933
  14 0.675 201.36 0.130209
  15 0.725 196.62 0.0895057
  16 0.775 197.4 0.0178337
  17 0.825 199.5 -0.0722201
  18 0.875 197.86 -0.0858153
  19 0.925 200.76 -0.177103
  20 0.975 199.88 -0.262991
86000 20 4000
  1 0.025 195.78 -0.348383
  2 0.075 200.82 -0.233807
  3 0.125 200.32 -0.12843
  4 0.175 201.58 -0.056354
  5 0.225 198.68 -0.0332056
  6 0.275 196.26 -0.00808208
  7 0.325 199.5 0.0231833
  8 0.375 199.52 0.134182
  9 0.425 196.52 0.200129
  10 0.475 197.54 0.28514
  11 0.525 202.84 0.307265
  12 0.575 199.52 0.214853
  13 0.625 197.26 0.149551
  14 0.675 202.78 0.102403
  15 0.725 202.06 0.0356587
  16 0.775 200.36 -0.000809606
  17 0.825 201.92 -0.0829877
  18 0.875 202.32 -0.147823
  19 0.925 204.48 -0.160358
  20 0.975 199.94 -0.248426
87000 20 4000
  1 0.025 196.98 -0.388417
  2 0.075 197.7 -0.292833
  3 0.125 199.82 -0.196531
  4 0.175 205.66 -0.0997492
  5 0.225 202.46 -0.0612472
  6 0.275 197.2 0.0133671
  7 0.325 196.38 0.0340256
  8 0.375 200.24 0.142857
  9 0.425 200.28 0.20614
  10 0.475 203.34 0.248976
  11 0.525 202.4 0.387634
  12 0.575 201.2 0.233326
  13 0.625 197.34 0.172057
  14 0.675 201.8 0.102658
  15 0.725 200.32 0.0424494
  16 0.775 196.78 -0.0173401
  17 0.825 199.5 -0.00887681
  18 0.875 198.02 -0.0844644
  19 0.925 201.62 -0.168097
  20 0.975 200.96 -0.278776
88000 20 4000
  1 0.025 197.68 -0.328305
  2 0.075 200.52 -0.275184
  3 0.125 198.88 -0.218868
  4 0.175 200.16 -0.146471
  5 0.225 200.48 -0.127471
  6 0.275 204.5 0.00262724
  7 0.325 202.78 0.0575019
  8 0.375 198.38 0.0988561
  9 0.425 198.52 0.206735
  10 0.475 196.02 0.300434
  11 0.525 198.12 0.373477
  12 0.575 199.62 0.290831
  13 0.625 200.3 0.186042
  14 0.675 201.48 0.116682
  15 0.725 200.66 0.0375018
  16 0.775 202 -0.00109571
  17 0.825 199.34 -0.0376945
  18 0.875 201 -0.119088
  19 0.925 202.28 -0.145568
  20 0.975 197.28 -0.266067
89000 20 4000
  1 0.025 199.6 -0.341894
  2 0.075 195.34 -0.265467
  3 0.125 196.76 -0.187055
  4 0.175 203.12 -0.116848
  5 0.225 200.92 -0.0915621
  6 0.275 198.2 -0.00796337
  7 0.325 201.46 0.0212964
  8 0.375 198.08 0.106779
  9 0.425 197.2 0.182134
  10 0.475 197.92 0.261245
  11 0.525 202.78 0.366601
  12 0.575 202.98 0.288204
  13 0.625 198.32 0.221873
  14 0.675 200.46 0.128628
  15 0.725 200.18 0.0572639
  16 0.775 203.8 -0.0231298
  17 0.825 203.52 -0.0908027
  18 0.875 201.5 -0.104431
  19 0.925 199.74 -0.202361
  20 0.975 198.12 -0.211406
90000 20 4000
  1 0.025 200.44 -0.37216
  2 0.075 199.76 -0.254639
  3 0.125 197.2 -0.143486
  4 0.175 198.54 -0.103079
  5 0.225 197.36 -0.0524068
  6 0.275 204.14 -0.00617851
  7 0.325 201.52 0.048962
  8 0.375 199.06 0.120901
  9 0.425 200.28 0.167808
  10 0.475 200.58 0.225526
  11 0.525 199.72 0.328132
  12 0.575 202.64 0.207839
  13 0.625 202.12 0.160446
  14 0.675 199.7 0.0885049
  15 0.725 197.68 0.0290867
  16 0.775 199.34 0.0210068
  17 0.825 201.5 -0.0250453
  18 0.875 197.96 -0.042887
  19 0.925 197.88 -0.155861
  20 0.975 202.58 -0.248123
91000 20 4000
  1 0.025 199.8 -0.313644
  2 0.075 201.84 -0.225784
  3 0.125 200.06 -0.156916
  4 0.175 200.2 -0.106449
  5 0.225 202.06 -0.0490024
  6 0.275 197.08 -0.0497714
  7 0.325 200.04 0.0230556
  8 0.375 202.84 0.0944935
  9 0.425 198.56 0.166822
  10 0.475 198.9 0.174099
  11 0.525 204.12 0.299564
  12 0.575 201.4 0.227609
  13 0.625 203.26 0.141784
  14 0.675 199.96 0.101938
  15 0.725 199.84 0.0997356
  16 0.775 201.3 0.0376598
  17 0.825 197.52 -0.0133772
  18 0.875 198 -0.0711863
  19 0.925 193.98 -0.161326
  20 0.975 199.24 -0.233637
92000 20 4000
  1 0.025 197.44 -0.38267
  2 0.075 198.9 -0.29475
  3 0.125 198.76 -0.188684
  4 0.175 200.26 -0.119447
  5 0.225 201.84 -0.0633296
  6 0.275 197.04 -0.0229442
  7 0.325 198.94 0.0527998
  8 0.375 201.22 0.0694797
  9 0.425 204 0.167046
  10 0.475 200.48 0.264335
  11 0.525 200.32 0.369826
  12 0.575 198.04 0.24142
  13 0.625 201.06 0.185128
  14 0.675 202.46 0.14827
  15 0.725 202.16 0.068663
  16 0.775 198.86 0.0073577
  17 0.825 200.02 -0.0105651
  18 0.875 199.2 -0.0716246
  19 0.925 198.62 -0.187074
  20 0.975 200.38 -0.247484
93000 20 4000
  1 0.025 204.7 -0.26348
  2 0.075 199.82 -0.180521
  3 0.125 195.78 -0.127336
  4 0.175 199.78 -0.127626
  5 0.225 202.66 -0.0803061
  6 0.275 203.12 -0.0499006
  7 0.325 203.1 -0.0221559
  8 0.375 197.04 0.0512224
  9 0.425 200.54 0.180534
  10 0.475 202.2 0.234194
  11 0.525 200.86 0.305561
  12 0.575 196.48 0.228302
  13 0.625 198.8 0.156229
  14 0.675 198.12 0.115457
  15 0.725 199.18 0.0788276
  16 0.775 197.76 0.0215944
  17 0.825 196.76 -0.030556
  18 0.875 196.8 -0.0813529
  19 0.925 201.06 -0.149938
  20 0.975 205.44 -0.244718
94000 20 4000
  1 0.025 198.28 -0.281994
  2 0.075 198.08 -0.186908
  3 0.125 199.5 -0.172156
  4 0.175 198.8 -0.0836561
  5 0.225 199.9 -0.0494355
  6 0.275 197.96 -0.0309467
  7 0.325 195 0.0393179
  8 0.375 195.9 0.0888173
  9 0.425 199.56 0.126759
  10 0.475 203.02 0.184535
  11 0.525 199.62 0.285211
  12 0.575 202.94 0.229325
  13 0.625 204.68 0.157715
  14 0.675 202.08 0.122124
  15 0.725 200.26 0.0585088
  16 0.775 195.88 0.00783233
  17 0.825 198.16 -0.0470334
  18 0.875 202.82 -0.0833558
  19 0.925 204.1 -0.157199
  20 0.975 203.46 -0.212715
95000 20 4000
  1 0.025 202.3 -0.292199
  2 0.075 202.74 -0.226296
  3 0.125 199.88 -0.181536
  4 0.175 200.06 -0.0796745
  5 0.225 201.28 -0.0658394
  6 0.275 196.38 -0.00867179
  7 0.325 196.66 0.0387588
  8 0.375 197.06 0.0788849
  9 0.425 199.74 0.146012
  10 0.475 199.42 0.191973
  11 0.525 202.54 0.338288
  12 0.575 200.28 0.202029
  13 0.625 202.92 0.171097
  14 0.675 202 0.115793
  15 0.725 195.06 0.0983855
  16 0.775 201.14 -0.00343173
  17 0.825 201.68 -0.0404544
  18 0.875 197.64 -0.0812027
  19 0.925 199.08 -0.195826
  20 0.975 202.14 -0.202039
96000 20 4000
  1 0.025 199.82 -0.334208
  2 0.075 199.42 -0.260969
  3 0.125 201.04 -0.176007
  4 0.175 200.78 -0.118584
  5 0.225 199.1 -0.118007
  6 0.275 199.36 -0.0507384
  7 0.325 196.34 -0.0191403
  8 0.375 195.12 0.0953485
  9 0.425 201.18 0.16149
  10 0.475 205.08 0.286726
  11 0.525 206.22 0.352787
  12 0.575 200.6 0.287613
  13 0.625 197.1 0.178553
  14 0.675 202.76 0.130441
  15 0.725 202.34 0.0541979
  16 0.775 200.56 0.0320335
  17 0.825 199.74 -0.0479103
  18 0.875 194.62 -0.115069
  19 0.925 197.14 -0.160343
  20 0.975 201.68 -0.200383
97000 20 4000
  1 0.025 199.2 -0.411556
  2 0.075 202.86 -0.283515
  3 0.125 199.34 -0.155866
  4 0.175 201.56 -0.069506
  5 0.225 195.68 0.00902781
  6 0.275 199.32 -0.0221954
  7 0.325 197.6 0.0255237
  8 0.375 201.5 0.137184
  9 0.425 202.96 0.18368
  10 0.475 203.92 0.19274
  11 0.525 205.46 0.284528
  12 0.575 203.04 0.270552
  13 0.625 198.38 0.172314
  14 0.675 199.5 0.144537
  15 0.725 202.1 0.0749234
  16 0.775 197.04 0.0125298
  17 0.825 195.42 -0.0592168
  18 0.875 197.24 -0.107837
  19 0.925 198.7 -0.172828
  20 0.975 199.18 -0.245383
98000 20 4000
  1 0.025 202.28 -0.315639
  2 0.075 201.04 -0.287099
  3 0.125 204.98 -0.207586
  4 0.175 199 -0.102815
  5 0.225 197.96 -0.0485275
  6 0.275 195.56 0.0129294
  7 0.325 197.18 0.0618791
  8 0.375 198.72 0.143137
  9 0.425 204.42 0.184009
  10 0.475 200.72 0.213957
  11 0.525 201.48 0.32778
  12 0.575 203.82 0.22687
  13 0.625 201.94 0.182137
  14 0.675 200.7 0.145546
  15 0.725 199.26 0.0838073
  16 0.775 194.52 0.00598881
  17 0.825 197.06 -0.0402934
  18 0.875 199.9 -0.13522
  19 0.925 199.52 -0.195364
  20 0.975 199.94 -0.258776
99000 20 4000
  1 0.025 199.26 -0.360694
  2 0.075 200.68 -0.217223
  3 0.125 196.8 -0.149012
  4 0.175 199.36 -0.151831
  5 0.225 194.84 -0.0738667
  6 0.275 195.96 0.00363778
  7 0.325 198.8 0.047486
  8 0.375 201.96 0.0926555
  9 0.425 204.24 0.18382
  10 0.475 203.44 0.214289
  11 0.525 202.38 0.344105
  12 0.575 204.96 0.263842
  13 0.625 198.2 0.18407
  14 0.675 196.16 0.0883084
  15 0.725 200.38 0.00375492
  16 0.775 201.34 0.00289479
  17 0.825 200.94 -0.0178969
  18 0.875 201.18 -0.0897298
  19 0.925 200.86 -0.165824
  20 0.975 198.26 -0.224226
100000 20 4000
  1 0.025 201.56 -0.312444
  2 0.075 197.68 -0.209045
  3 0.125 202.54 -0.156735
  4 0.175 201.68 -0.103657
  5 0.225 201.42 -0.032613
  6 0.275 197.74 -0.0120644
  7 0.325 199.36 -0.00366872
  8 0.375 197.28 0.113073
  9 0.425 200.54 0.131249
  10 0.475 198.74 0.259385
  11 0.525 200.5 0.343248
  12 0.575 202.42 0.216583
  13 0.625 202.14 0.129481
  14 0.675 203.26 0.0762388
  15 0.725 202.86 0.0710296
  16 0.775 196.38 -0.0239191
  17 0.825 193.52 -0.0756701
  18 0.875 197.74 -0.085511
  19 0.925 201.3 -0.144709
  20 0.975 201.34 -0.183281
101000 20 4000
  1 0.025 201.48 -0.252995
  2 0.075 206.28 -0.239946
  3 0.125 205.16 -0.14702
  4 0.175 197.94 -0.104538
  5 0.225 197.3 -0.0713278
  6 0.275 201.32 -0.0589641
  7 0.325 202.38 0.0135277
  8 0.375 202.08 0.0950574
  9 0.425 201.26 0.143984
  10 0.475 200.38 0.241001
  11 0.525 201.28 0.302209
  12 0.575 197.98 0.237728
  13 0.625 196.42 0.167598
  14 0.675 194.12 0.0988604
  15 0.725 196.56 0.0363578
  16 0.775 198.34 0.0183161
  17 0.825 200.04 -0.0369005
  18 0.875 200.16 -0.0971303
  19 0.925 201.66 -0.146745
  20 0.975 197.86 -0.183547
102000 20 4000
  1 0.025 205.96 -0.268668
  2 0.075 202.32 -0.205286
  3 0.125 200.18 -0.148075
  4 0.175 199.36 -0.122192
  5 0.225 200.22 -0.112937
  6 0.275 199.5 -0.103827
  7 0.325 200.46 0.00896973
  8 0.375 198.46 0.0869509
  9 0.425 202.4 0.208013
  10 0.475 200.54 0.216635
  11 0.525 200.1 0.33153
  12 0.575 198.8 0.305288
  13 0.625 195.42 0.198339
  14 0.675 195.44 0.128339
  15 0.725 199.08 0.0525715
  16 0.775 199.18 -0.0329551
  17 0.825 195.04 -0.0597199
  18 0.875 198.48 -0.0756912
  19 0.925 204.8 -0.134306
  20 0.975 204.26 -0.249689
103000 20 4000
  1 0.025 199.92 -0.29541
  2 0.075 200.4 -0.256981
  3 0.125 198.2 -0.158128
  4 0.175 201.4 -0.146604
  5 0.225 201.28 -0.0949547
  6 0.275 201.6 -0.055257
  7 0.325 200.48 0.0326827
  8 0.375 199.66 0.139687
  9 0.425 202.32 0.198902
  10 0.475 201.7 0.254028
  11 0.525 200.32 0.32158
  12 0.575 198.64 0.291172
  13 0.625 197.4 0.209107
  14 0.675 198.8 0.106197
  15 0.725 198.36 0.0685474
  16 0.775 198.42 -0.00311245
  17 0.825 200.88 -0.0362904
  18 0.875 199.34 -0.124053
  19 0.925 201.3 -0.176513
  20 0.975 199.58 -0.272174
104000 20 4000
  1 0.025 199.72 -0.318535
  2 0.075 200.16 -0.239213
  3 0.125 201.76 -0.157237
  4 0.175 202.88 -0.10009
  5 0.225 196.32 -0.0287556
  6 0.275 194.48 0.0412958
  7 0.325 199 0.0757722
  8 0.375 198 0.117778
  9 0.425 197.96 0.195262
  10 0.475 200.48 0.212771
  11 0.525 201.66 0.326226
  12 0.575 201.5 0.259728
  13 0.625 201.48 0.176147
  14 0.675 200.42 0.136156
  15 0.725 199.58 0.0569735
  16 0.775 198.96 -0.058892
  17 0.825 198.9 -0.098895
  18 0.875 201.56 -0.125443
  19 0.925 204.22 -0.182588
  20 0.975 200.96 -0.283029
105000 20 4000
  1 0.025 201.38 -0.294731
  2 0.075 206.34 -0.282901
  3 0.125 203.06 -0.169825
  4 0.175 200.86 -0.0646526
  5 0.225 197.8 -0.0480165
  6 0.275 195.6 -0.0203617
  7 0.325 200 0.0304251
  8 0.375 200.56 0.109252
  9 0.425 202.4 0.16815
  10 0.475 201.88 0.234488
  11 0.525 199.92 0.35131
  12 0.575 196.64 0.274347
  13 0.625 195.88 0.215836
  14 0.675 197.28 0.110352
  15 0.725 197.14 0.0366848
  16 0.775 197.78 -0.0210503
  17 0.825 201.28 -0.064398
  18 0.875 203.02 -0.123713
  19 0.925 203 -0.175933
  20 0.975 198.18 -0.243196
106000 20 4000
  1 0.025 203.18 -0.301795
  2 0.075 201.68 -0.21998
  3 0.125 199.6 -0.151003
  4 0.175 193.36 -0.122014
  5 0.225 195.6 -0.048715
  6 0.275 195.82 0.0289617
  7 0.325 201.44 0.010226
  8 0.375 199.46 0.0856538
  9 0.425 202.14 0.199023
  10 0.475 208.76 0.264477
  11 0.525 208.68 0.310999
  12 0.575 204.04 0.256238
  13 0.625 198.28 0.129105
  14 0.675 194.56 0.150995
  15 0.725 193.66 0.00532727
  16 0.775 196.64 -0.0523816
  17 0.825 199.98 -0.0629773
  18 0.875 200.72 -0.10996
  19 0.925 198.64 -0.148229
  20 0.975 203.76 -0.245842
107000 20 4000
  1 0.025 199.44 -0.278221
  2 0.075 203.42 -0.239172
  3 0.125 203.92 -0.2303
  4 0.175 201.34 -0.114703
  5 0.225 201.52 -0.042636
  6 0.275 201.46 -0.00370365
  7 0.325 201.54 0.0620195
  8 0.375 199.58 0.0998427
  9 0.425 204.46 0.173948
  10 0.475 196.02 0.245644
  11 0.525 198.66 0.313281
  12 0.575 198.1 0.249907
  13 0.625 198.26 0.188456
  14 0.675 197.1 0.121473
  15 0.725 200.66 0.0429713
  16 0.775 201.64 -0.00132244
  17 0.825 200.16 -0.0617779
  18 0.875 199.12 -0.136144
  19 0.925 196.92 -0.151186
  20 0.975 196.68 -0.227605
108000 20 4000
  1 0.025 202.92 -0.309007
  2 0.075 203.6 -0.205433
  3 0.125 203.64 -0.163504
  4 0.175 202.72 -0.0478055
  5 0.225 202.04 -0.0273947
  6 0.275 198.8 0.0141553
  7 0.325 196.48 0.0764368
  8 0.375 202.1 0.165756
  9 0.425 198.86 0.159875
  10 0.475 197.38 0.224238
  11 0.525 199.84 0.276402
  12 0.575 200.86 0.220454
  13 0.625 198.84 0.14218
  14 0.675 200.6 0.0905905
  15 0.725 199.92 -0.00119746
  16 0.775 198.96 -0.0213742
  17 0.825 197.04 -0.0338307
  18 0.875 197.18 -0.117255
  19 0.925 200.02 -0.186656
  20 0.975 198.2 -0.24561
109000 20 4000
  1 0.025 198.08 -0.31333
  2 0.075 200.46 -0.249823
  3 0.125 198.44 -0.0921312
  4 0.175 200.8 -0.0647078
  5 0.225 198.52 0.000598394
  6 0.275 200.66 0.0204122
  7 0.325 196.76 0.056083
  8 0.375 195.54 0.0969608
  9 0.425 200.88 0.148431
  10 0.475 199.12 0.238624
  11 0.525 196.32 0.340834
  12 0.575 201.38 0.237734
  13 0.625 202.7 0.153943
  14 0.675 201.86 0.132755
  15 0.725 201.9 0.0410129
  16 0.775 202.48 -0.0509908
  17 0.825 201.64 -0.10482
  18 0.875 202.3 -0.150391
  19 0.925 201.38 -0.191553
  20 0.975 198.78 -0.245153
110000 20 4000
  1 0.025 199 -0.289775
  2 0.075 200.7 -0.258017
  3 0.125 196.78 -0.178788
  4 0.175 194.72 -0.0805777
  5 0.225 197.42 -0.0134453
  6 0.275 195.3 0.0623734
  7 0.325 200.76 0.0456832
  8 0.375 201.32 0.0975834
  9 0.425 199.48 0.199713
  10 0.475 198.18 0.289205
  11 0.525 203.62 0.305334
  12 0.575 204.94 0.214354
  13 0.625 201.66 0.138046
  14 0.675 199.98 0.0715599
  15 0.725 198.74 -0.0119278
  16 0.775 199.9 -0.0558034
  17 0.825 203.96 -0.0622259
  18 0.875 200.56 -0.103351
  19 0.925 203.26 -0.153911
  20 0.975 199.72 -0.226304
111000 20 4000
  1 0.025 199.26 -0.310196
  2 0.075 197.48 -0.241097
  3 0.125 197.84 -0.185051
  4 0.175 193.3 -0.0980169
  5 0.225 198.06 -0.0748033
  6 0.275 197.92 0.00415562
  7 0.325 202.02 0.0797763
  8 0.375 202.84 0.0610513
  9 0.425 203.26 0.174766
  10 0.475 198.6 0.202272
  11 0.525 199.68 0.292358
  12 0.575 198.74 0.248859
  13 0.625 198.14 0.159835
  14 0.675 205.82 0.0448061
  15 0.725 204.42 0.0263116
  16 0.775 203.46 -0.002883
  17 0.825 200.84 -0.0136115
  18 0.875 199.9 -0.0290103
  19 0.925 198.08 -0.142415
  20 0.975 200.34 -0.209644
112000 20 4000
  1 0.025 203.94 -0.310076
  2 0.075 195.34 -0.233713
  3 0.125 199.52 -0.147554
  4 0.175 195.18 -0.0803876
  5 0.225 197.32 -0.0498703
  6 0.275 199.08 0.0192376
  7 0.325 203.28 0.00120214
  8 0.375 198.52 0.053315
  9 0.425 201.56 0.162576
  10 0.475 203.44 0.21388
  11 0.525 204.22 0.234249
  12 0.575 202.4 0.209455
  13 0.625 197.76 0.170297
  14 0.675 196.32 0.155001
  15 0.725 195.7 0.0625985
  16 0.775 197.88 0.00394742
  17 0.825 199.58 -0.0372881
  18 0.875 202.2 -0.0753869
  19 0.925 205.8 -0.133368
  20 0.975 200.96 -0.220528
113000 20 4000
  1 0.025 199.6 -0.277151
  2 0.075 197.88 -0.236509
  3 0.125 199.1 -0.187471
  4 0.175 196.44 -0.0880168
  5 0.225 195.54 -0.0785528
  6 0.275 197.46 -0.0208006
  7 0.325 202.5 0.0637213
  8 0.375 200.4 0.114475
  9 0.425 203.28 0.157309
  10 0.475 200.6 0.217289
  11 0.525 199.18 0.291665
  12 0.575 201.48 0.281745
  13 0.625 202.18 0.227087
  14 0.675 200.86 0.125189
  15 0.725 206 0.024443
  16 0.775 203.16 -0.0164735
  17 0.825 199.9 -0.0455509
  18 0.875 197.44 -0.142282
  19 0.925 197.96 -0.189363
  20 0.975 199.04 -0.24181
114000 20 4000
  1 0.025 196.82 -0.270821
  2 0.075 194.98 -0.233879
  3 0.125 198.92 -0.204017
  4 0.175 196 -0.158823
  5 0.225 199.42 -0.0594067
  6 0.275 198.62 0.00488877
  7 0.325 203.78 0.0911411
  8 0.375 199.98 0.149352
  9 0.425 200.08 0.193427
  10 0.475 199.66 0.292455
  11 0.525 199.74 0.320758
  12 0.575 198.48 0.242536
  13 0.625 203.84 0.160741
  14 0.675 203.42 0.0825744
  15 0.725 203.58 0.0117517
  16 0.775 202.1 -0.0453993
  17 0.825 203.04 -0.0571354
  18 0.875 198.42 -0.124837
  19 0.925 199.22 -0.162405
  20 0.975 199.9 -0.251632
115000 20 4000
  1 0.025 201.76 -0.270065
  2 0.075 201.82 -0.206158
  3 0.125 201.36 -0.12396
  4 0.175 200.6 -0.118402
  5 0.225 200.9 -0.0851444
  6 0.275 196.76 0.0489993
  7 0.325 195.78 0.0722419
  8 0.375 196.62 0.133334
  9 0.425 201.04 0.18269
  10 0.475 202.62 0.265274
  11 0.525 198.62 0.324193
  12 0.575 200.64 0.220033
  13 0.625 199.1 0.165842
  14 0.675 200.4 0.073559
  15 0.725 201.24 0.00154518
  16 0.775 198.48 -0.0546937
  17 0.825 201.6 -0.0833458
  18 0.875 201 -0.146836
  19 0.925 198.06 -0.155228
  20 0.975 201.6 -0.234422
116000 20 4000
  1 0.025 203.34 -0.358961
  2 0.075 204.62 -0.326726
  3 0.125 199.98 -0.215124
  4 0.175 196.56 -0.0703677
  5 0.225 200.54 -0.00259202
  6 0.275 201.24 0.0287136
  7 0.325 198.4 0.0769903
  8 0.375 196.62 0.100478
  9 0.425 192.1 0.168786
  10 0.475 194.42 0.246242
  11 0.525 197.4 0.297272
  12 0.575 198.42 0.229734
  13 0.625 196.88 0.167605
  14 0.675 201.58 0.116393
  15 0.725 205.48 0.0214951
  16 0.775 205.3 -0.00659305
  17 0.825 199.46 0.0112154
  18 0.875 200.76 -0.0326571
  19 0.925 201.98 -0.156508
  20 0.975 204.92 -0.252529
117000 20 4000
  1 0.025 197.9 -0.327684
  2 0.075 200.56 -0.264617
  3 0.125 201.72 -0.17863
  4 0.175 199.96 -0.17343
  5 0.225 198.8 -0.0594102
  6 0.275 201.94 -0.0353752
  7 0.325 204.18 0.0396974
  8 0.375 201.14 0.0934846
  9 0.425 199.18 0.180006
  10 0.475 201 0.250195
  11 0.525 205.06 0.293807
  12 0.575 201.12 0.261673
  13 0.625 200.46 0.20369
  14 0.675 197.16 0.152736
  15 0.725 197.26 0.0907786
  16 0.775 194.98 0.0852295
  17 0.825 196.72 -0.0446941
  18 0.875 199.12 -0.110964
  19 0.925 202.84 -0.188209
  20 0.975 198.9 -0.275249
118000 20 4000
  1 0.025 198.96 -0.350558
  2 0.075 201.84 -0.252389
  3 0.125 202.22 -0.210742
  4 0.175 197.92 -0.129
  5 0.225 197.84 -0.0352751
  6 0.275 196.3 0.045178
  7 0.325 200.4 0.111666
  8 0.375 202.8 0.154096
  9 0.425 200.9 0.174824
  10 0.475 204.12 0.252
  11 0.525 203.3 0.323576
  12 0.575 203.78 0.239263
  13 0.625 202.04 0.162018
  14 0.675 203.6 0.107316
  15 0.725 200.06 0.0749188
  16 0.775 198.16 -0.0425816
  17 0.825 195.28 -0.0895985
  18 0.875 192.44 -0.125632
  19 0.925 196.04 -0.1631
  20 0.975 202 -0.273602
119000 20 4000
  1 0.025 201.14 -0.315439
  2 0.075 199.86 -0.245785
  3 0.125 200 -0.144082
  4 0.175 201.16 -0.112042
  5 0.225 204.46 -0.0763297
  6 0.275 201.46 -0.0250867
  7 0.325 201.42 0.0622772
  8 0.375 201.72 0.156879
  9 0.425 200.88 0.163821
  10 0.475 202.74 0.219663
  11 0.525 201.3 0.281445
  12 0.575 199.08 0.237249
  13 0.625 196.4 0.176657
  14 0.675 197 0.105172
  15 0.725 196.8 0.0480646
  16 0.775 196.88 -0.013809
  17 0.825 199.38 -0.010531
  18 0.875 200.96 -0.0761078
  19 0.925 199.1 -0.191647
  20 0.975 198.26 -0.239773
120000 20 4000
  1 0.025 198.98 -0.319107
  2 0.075 197.78 -0.222273
  3 0.125 204.06 -0.165051
  4 0.175 204.6 -0.139072
  5 0.225 203.02 -0.0959476
  6 0.275 202.12 -0.0233837
  7 0.325 199.66 -0.00255269
  8 0.375 198.98 0.0493689
  9 0.425 200.2 0.105968
  10 0.475 199.42 0.194299
  11 0.525 199.58 0.334411
  12 0.575 199.62 0.336049
  13 0.625 198.5 0.246252
  14 0.675 199.88 0.116887
  15 0.725 198.44 0.0896945
  16 0.775 200.44 0.00316806
  17 0.825 201.18 -0.0351893
  18 0.875 201.62 -0.043455
  19 0.925 193.72 -0.167729
  20 0.975 198.2 -0.260585
121000 20 4000
  1 0.025 201.34 -0.320378
  2 0.075 194.5 -0.286851
  3 0.125 200.84 -0.163187
  4 0.175 201.38 -0.101008
  5 0.225 200.78 -0.0399856
  6 0.275 196.8 0.000618215
  7 0.325 199.14 0.0378864
  8 0.375 203.18 0.0822646
  9 0.425 203.56 0.183891
  10 0.475 202.86 0.268619
  11 0.525 204.12 0.302141
  12 0.575 202.56 0.225962
  13 0.625 200.6 0.143415
  14 0.675 195.96 0.0749955
  15 0.725 199.02 0.0218454
